JSV_Samam_Granular_Table.csv 3.0 2026-02-19 11:17:31
Global_Rik_Num,Patha_Name,Khanda,Rik_ID,Rik_Text,Rik_Metadata,Global_Samam_Num,Arsheyam_Num,Patha_Num,Samam_Num,Arsheyam_Name,Saman_Metadata
487,पवमानपाठः,षष्ठ खण्डः,6,सो(2)माःपवतेज(4)नीता(2)मा(4)तीनां । जनीता(2)दीवोज(1)नीता(4)पृ(1)थिव्याः(1) । जनीता(1)ग्ने(1)र्जनीतासूर्या(1)स्या । जनीते(2)न्द्रा(1)स्याजनीतोतवी(2)ष्णोः(1) ॥ ९ ॥,।। कश्यपो मारीचः पवमानः सोमः गायत्री।।,1060,653,6,34,॥सोमसामानिचत्वारि॥,।। त्रयाणामिन्द्रो गायत्री सोमः ।।
487,पवमानपाठः,षष्ठ खण्डः,6,सो(2)माःपवतेज(4)नीता(2)मा(4)तीनां । जनीता(2)दीवोज(1)नीता(4)पृ(1)थिव्याः(1) । जनीता(1)ग्ने(1)र्जनीतासूर्या(1)स्या । जनीते(2)न्द्रा(1)स्याजनीतोतवी(2)ष्णोः(1) ॥ ९ ॥,।। कश्यपो मारीचः पवमानः सोमः गायत्री।।,1061,653,6,35,॥सोमसामानिचत्वारि॥,।। त्रयाणामिन्द्रो गायत्री सोमः ।।
487,पवमानपाठः,षष्ठ खण्डः,6,आ(2)भित्रीपृष्ठंवृ(2)षाणं(1)वायोधाम् । अ(3)ङ्गोषीणा(4)मवावाशन्तावाणीः । वानावसा(1)नोवा(4)रू(1)णोनसी(2)न्धूः । वीरात्ना(2)धा(2)द(2)यातेवा(2)र्याणि ॥ १० ॥,।। कश्यपो मारीचः पवमानः सोमः गायत्री।।,1062,654,6,36,॥मरूतांव्रतोपोहस्सम्पद्वा॥,।। कौम्भ्यस्य वा। त्रयाणां बभ्रुर्गायत्री सोमः ।।
488,पवमानपाठः,सप्तम खण्डः,6,प्रा(3)से(1)नानी(2)श्शू(2)रो अ(2)ग्रे(2)राथा(1)नाम् । गव्य(4)न्ने(1)तीह(2)र्षाते अस्या(2)से(2)ना(1) भद्रान्कृण्वान्निन्द्राहावान्सा(2)खी(1)भ्यः । आसोमो वा(2)स्त्रा(1)राभासा(2)नी(1) दक्ते ॥ १ ॥,।। कश्यपो मारीचः पवमानः सोमः गायत्री।।,1063,655,6,1,॥कूत्सस्याधिरथ्यानित्रीणि॥,।। कौम्भ्यस्य वा। त्रयाणां बभ्रुर्गायत्री सोमः ।।
488,पवमानपाठः,सप्तम खण्डः,6,प्रा(3)से(1)नानी(2)श्शू(2)रो अ(2)ग्रे(2)राथा(1)नाम् । गव्य(4)न्ने(1)तीह(2)र्षाते अस्या(2)से(2)ना(1) भद्रान्कृण्वान्निन्द्राहावान्सा(2)खी(1)भ्यः । आसोमो वा(2)स्त्रा(1)राभासा(2)नी(1) दक्ते ॥ १ ॥,।। कश्यपो मारीचः पवमानः सोमः गायत्री।।,1064,655,6,2,॥कूत्सस्याधिरथ्यानित्रीणि॥,।। कौम्भ्यस्य वा। त्रयाणां बभ्रुर्गायत्री सोमः ।।
488,पवमानपाठः,सप्तम खण्डः,6,प्रा(3)से(1)नानी(2)श्शू(2)रो अ(2)ग्रे(2)राथा(1)नाम् । गव्य(4)न्ने(1)तीह(2)र्षाते अस्या(2)से(2)ना(1) भद्रान्कृण्वान्निन्द्राहावान्सा(2)खी(1)भ्यः । आसोमो वा(2)स्त्रा(1)राभासा(2)नी(1) दक्ते ॥ १ ॥,।। कश्यपो मारीचः पवमानः सोमः गायत्री।।,1065,655,6,3,॥कूत्सस्याधिरथ्यानित्रीणि॥,।। कौम्भ्यस्य वा। त्रयाणां बभ्रुर्गायत्री सोमः ।।
489,पवमानपाठः,सप्तम खण्डः,7,प्रातेधा(2)रामा(2)धू(1)मतिरसृगृन् । वा(2)रंय(2)त्पूतो अत्ये(2)ष(2)व्यम् । पा(2)वा(1)मानापा(4)वा(1)से धा(2)मागोना(1)म् । ज(2)ना(2)यन्सू(2)र्या(1)मपिन्वोअर्कैः(2) ॥ २ ॥ प्रा(2)गा(1)यताभ्या(1)र्चामा देवा(2)न् । सो(2)मं(1) हिनोता माहाते धाना॑(1)या । स्वादुः(2)पा(1)वातामा(2)ती वा(2)रामा(2)व्यम् । आ(2)सी(1)दतुकालाश(1)न्देव(2)इ(2)न्दूः(1) ॥ ३ ॥ प्राहि(2)न्वानो(4)ज(1)नीतारो(2)दस्योः । रा(2)थोनवा(2)जं(1) सानीष(2)न्ना(1)यासीत् । इ(2)न्द्रं(1)गच्छन्ना(2)यु(1)धासंशी(2)शा(1)नाः । वि(2)श्वा(1)वा(1)सू हा(2)स्ता(1)योरादधा(1)नः ॥ ४ ॥,।। निध्रुविः काश्यपः पवमानः सोमः गायत्री।।,1066,656,6,4,॥वैश्वज्योतिषाणित्रीणि॥,।। त्रयाणां कृतवेशोगायत्री सोमः ।।
489,पवमानपाठः,सप्तम खण्डः,7,प्रातेधा(2)रामा(2)धू(1)मतिरसृगृन् । वा(2)रंय(2)त्पूतो अत्ये(2)ष(2)व्यम् । पा(2)वा(1)मानापा(4)वा(1)से धा(2)मागोना(1)म् । ज(2)ना(2)यन्सू(2)र्या(1)मपिन्वोअर्कैः(2) ॥ २ ॥ प्रा(2)गा(1)यताभ्या(1)र्चामा देवा(2)न् । सो(2)मं(1) हिनोता माहाते धाना॑(1)या । स्वादुः(2)पा(1)वातामा(2)ती वा(2)रामा(2)व्यम् । आ(2)सी(1)दतुकालाश(1)न्देव(2)इ(2)न्दूः(1) ॥ ३ ॥ प्राहि(2)न्वानो(4)ज(1)नीतारो(2)दस्योः । रा(2)थोनवा(2)जं(1) सानीष(2)न्ना(1)यासीत् । इ(2)न्द्रं(1)गच्छन्ना(2)यु(1)धासंशी(2)शा(1)नाः । वि(2)श्वा(1)वा(1)सू हा(2)स्ता(1)योरादधा(1)नः ॥ ४ ॥,।। निध्रुविः काश्यपः पवमानः सोमः गायत्री।।,1067,656,6,5,॥वैश्वज्योतिषाणित्रीणि॥,।। त्रयाणां कृतवेशोगायत्री सोमः ।।
489,पवमानपाठः,सप्तम खण्डः,7,प्रातेधा(2)रामा(2)धू(1)मतिरसृगृन् । वा(2)रंय(2)त्पूतो अत्ये(2)ष(2)व्यम् । पा(2)वा(1)मानापा(4)वा(1)से धा(2)मागोना(1)म् । ज(2)ना(2)यन्सू(2)र्या(1)मपिन्वोअर्कैः(2) ॥ २ ॥ प्रा(2)गा(1)यताभ्या(1)र्चामा देवा(2)न् । सो(2)मं(1) हिनोता माहाते धाना॑(1)या । स्वादुः(2)पा(1)वातामा(2)ती वा(2)रामा(2)व्यम् । आ(2)सी(1)दतुकालाश(1)न्देव(2)इ(2)न्दूः(1) ॥ ३ ॥ प्राहि(2)न्वानो(4)ज(1)नीतारो(2)दस्योः । रा(2)थोनवा(2)जं(1) सानीष(2)न्ना(1)यासीत् । इ(2)न्द्रं(1)गच्छन्ना(2)यु(1)धासंशी(2)शा(1)नाः । वि(2)श्वा(1)वा(1)सू हा(2)स्ता(1)योरादधा(1)नः ॥ ४ ॥,।। निध्रुविः काश्यपः पवमानः सोमः गायत्री।।,1068,656,6,6,॥वैश्वज्योतिषाणित्रीणि॥,।। त्रयाणां कृतवेशोगायत्री सोमः ।।
489,पवमानपाठः,सप्तम खण्डः,7,त(2)क्षद्या(2)दिमा(1)नासा वेना(1)तोवा(2)क् । ज्येष्ठा(1)स्यधर्मन्द्यूक्षोरानी(1)के । आ(3)दी(1)मायन्वा(2)रामा(2)वावाशानः(2) । जुष्टंपा(4)तिं(1)कालाशेगा(2)व इ(2)न्दुम् ॥ ५ ॥,।। निध्रुविः काश्यपः पवमानः सोमः गायत्री।।,1069,657,6,7,॥वाचस्सामनीद्वे॥,।। द्वयोः शम्मद्गायत्रीन्द्रवायू ।।
489,पवमानपाठः,सप्तम खण्डः,7,त(2)क्षद्या(2)दिमा(1)नासा वेना(1)तोवा(2)क् । ज्येष्ठा(1)स्यधर्मन्द्यूक्षोरानी(1)के । आ(3)दी(1)मायन्वा(2)रामा(2)वावाशानः(2) । जुष्टंपा(4)तिं(1)कालाशेगा(2)व इ(2)न्दुम् ॥ ५ ॥,।। निध्रुविः काश्यपः पवमानः सोमः गायत्री।।,1070,657,6,8,॥वाचस्सामनीद्वे॥,।। द्वयोः शम्मद्गायत्रीन्द्रवायू ।।
489,पवमानपाठः,सप्तम खण्डः,7,सा(2)कामु(2)क्षो मर्जयन्त स्वासा(1)रः । दशधीरा(1)स्या धीता(2)योधा(2)नूत्रीः । हा(2)रीःप(2)र्याद्रावार्जस्सू(2)र्या(1)स्या । द्रो(2)ण(2)न्ननक्षेअत्योना(2) वाजी ॥ ६ ॥ इ(3)न्दू(1)र्वाजी(2)पा(1)वाते गो(2)न्योघाः । इ(2)न्द्रे सो(2)मस्सा(2)हा इ(2)न्वन्मा(2)दा(1)य । ह(2)न्तीरक्षो(1)बा(4)धा(1)तेपरियारा(1)तिं । वा(2)री(1)वःकृण्व(2)न्वृ(4)ज(4)ना(1)स्या(2)रा(2)जा(1) ॥ ७ ॥ आ(2)धी(2)यादस्मिन्वा(4)जीनी(1)वाशु(2)भाः । स्प(3)र्ध(1)न्तेधी(2)यस्सू(2)रेनवी(2)शाः । आ(2)पो(1)वृणा(2)नःपा(1)वातेका(2)वी(1)यान् । व्राजन्ना(4)प(1)शुवा(2)र्थानायाम(2)न्मा(1) ॥ ८ ॥,।। निध्रुविः काश्यपः पवमानः सोमः गायत्री।।,1071,658,6,9,॥दाशस्पत्यानिषट्॥,।। द्वयोः शम्मद्गायत्रीन्द्रवायू ।।
489,पवमानपाठः,सप्तम खण्डः,7,सा(2)कामु(2)क्षो मर्जयन्त स्वासा(1)रः । दशधीरा(1)स्या धीता(2)योधा(2)नूत्रीः । हा(2)रीःप(2)र्याद्रावार्जस्सू(2)र्या(1)स्या । द्रो(2)ण(2)न्ननक्षेअत्योना(2) वाजी ॥ ६ ॥ इ(3)न्दू(1)र्वाजी(2)पा(1)वाते गो(2)न्योघाः । इ(2)न्द्रे सो(2)मस्सा(2)हा इ(2)न्वन्मा(2)दा(1)य । ह(2)न्तीरक्षो(1)बा(4)धा(1)तेपरियारा(1)तिं । वा(2)री(1)वःकृण्व(2)न्वृ(4)ज(4)ना(1)स्या(2)रा(2)जा(1) ॥ ७ ॥ आ(2)धी(2)यादस्मिन्वा(4)जीनी(1)वाशु(2)भाः । स्प(3)र्ध(1)न्तेधी(2)यस्सू(2)रेनवी(2)शाः । आ(2)पो(1)वृणा(2)नःपा(1)वातेका(2)वी(1)यान् । व्राजन्ना(4)प(1)शुवा(2)र्थानायाम(2)न्मा(1) ॥ ८ ॥,।। निध्रुविः काश्यपः पवमानः सोमः गायत्री।।,1072,658,6,10,॥दाशस्पत्यानिषट्॥,।। द्वयोः शम्मद्गायत्रीन्द्रवायू ।।
489,पवमानपाठः,सप्तम खण्डः,7,सा(2)कामु(2)क्षो मर्जयन्त स्वासा(1)रः । दशधीरा(1)स्या धीता(2)योधा(2)नूत्रीः । हा(2)रीःप(2)र्याद्रावार्जस्सू(2)र्या(1)स्या । द्रो(2)ण(2)न्ननक्षेअत्योना(2) वाजी ॥ ६ ॥ इ(3)न्दू(1)र्वाजी(2)पा(1)वाते गो(2)न्योघाः । इ(2)न्द्रे सो(2)मस्सा(2)हा इ(2)न्वन्मा(2)दा(1)य । ह(2)न्तीरक्षो(1)बा(4)धा(1)तेपरियारा(1)तिं । वा(2)री(1)वःकृण्व(2)न्वृ(4)ज(4)ना(1)स्या(2)रा(2)जा(1) ॥ ७ ॥ आ(2)धी(2)यादस्मिन्वा(4)जीनी(1)वाशु(2)भाः । स्प(3)र्ध(1)न्तेधी(2)यस्सू(2)रेनवी(2)शाः । आ(2)पो(1)वृणा(2)नःपा(1)वातेका(2)वी(1)यान् । व्राजन्ना(4)प(1)शुवा(2)र्थानायाम(2)न्मा(1) ॥ ८ ॥,।। निध्रुविः काश्यपः पवमानः सोमः गायत्री।।,1073,658,6,11,॥दाशस्पत्यानिषट्॥,।। द्वयोः शम्मद्गायत्रीन्द्रवायू ।।
489,पवमानपाठः,सप्तम खण्डः,7,सा(2)कामु(2)क्षो मर्जयन्त स्वासा(1)रः । दशधीरा(1)स्या धीता(2)योधा(2)नूत्रीः । हा(2)रीःप(2)र्याद्रावार्जस्सू(2)र्या(1)स्या । द्रो(2)ण(2)न्ननक्षेअत्योना(2) वाजी ॥ ६ ॥ इ(3)न्दू(1)र्वाजी(2)पा(1)वाते गो(2)न्योघाः । इ(2)न्द्रे सो(2)मस्सा(2)हा इ(2)न्वन्मा(2)दा(1)य । ह(2)न्तीरक्षो(1)बा(4)धा(1)तेपरियारा(1)तिं । वा(2)री(1)वःकृण्व(2)न्वृ(4)ज(4)ना(1)स्या(2)रा(2)जा(1) ॥ ७ ॥ आ(2)धी(2)यादस्मिन्वा(4)जीनी(1)वाशु(2)भाः । स्प(3)र्ध(1)न्तेधी(2)यस्सू(2)रेनवी(2)शाः । आ(2)पो(1)वृणा(2)नःपा(1)वातेका(2)वी(1)यान् । व्राजन्ना(4)प(1)शुवा(2)र्थानायाम(2)न्मा(1) ॥ ८ ॥,।। निध्रुविः काश्यपः पवमानः सोमः गायत्री।।,1074,658,6,12,॥दाशस्पत्यानिषट्॥,।। द्वयोः शम्मद्गायत्रीन्द्रवायू ।।
489,पवमानपाठः,सप्तम खण्डः,7,सा(2)कामु(2)क्षो मर्जयन्त स्वासा(1)रः । दशधीरा(1)स्या धीता(2)योधा(2)नूत्रीः । हा(2)रीःप(2)र्याद्रावार्जस्सू(2)र्या(1)स्या । द्रो(2)ण(2)न्ननक्षेअत्योना(2) वाजी ॥ ६ ॥ इ(3)न्दू(1)र्वाजी(2)पा(1)वाते गो(2)न्योघाः । इ(2)न्द्रे सो(2)मस्सा(2)हा इ(2)न्वन्मा(2)दा(1)य । ह(2)न्तीरक्षो(1)बा(4)धा(1)तेपरियारा(1)तिं । वा(2)री(1)वःकृण्व(2)न्वृ(4)ज(4)ना(1)स्या(2)रा(2)जा(1) ॥ ७ ॥ आ(2)धी(2)यादस्मिन्वा(4)जीनी(1)वाशु(2)भाः । स्प(3)र्ध(1)न्तेधी(2)यस्सू(2)रेनवी(2)शाः । आ(2)पो(1)वृणा(2)नःपा(1)वातेका(2)वी(1)यान् । व्राजन्ना(4)प(1)शुवा(2)र्थानायाम(2)न्मा(1) ॥ ८ ॥,।। निध्रुविः काश्यपः पवमानः सोमः गायत्री।।,1075,658,6,13,॥दाशस्पत्यानिषट्॥,।। द्वयोः शम्मद्गायत्रीन्द्रवायू ।।
489,पवमानपाठः,सप्तम खण्डः,7,सा(2)कामु(2)क्षो मर्जयन्त स्वासा(1)रः । दशधीरा(1)स्या धीता(2)योधा(2)नूत्रीः । हा(2)रीःप(2)र्याद्रावार्जस्सू(2)र्या(1)स्या । द्रो(2)ण(2)न्ननक्षेअत्योना(2) वाजी ॥ ६ ॥ इ(3)न्दू(1)र्वाजी(2)पा(1)वाते गो(2)न्योघाः । इ(2)न्द्रे सो(2)मस्सा(2)हा इ(2)न्वन्मा(2)दा(1)य । ह(2)न्तीरक्षो(1)बा(4)धा(1)तेपरियारा(1)तिं । वा(2)री(1)वःकृण्व(2)न्वृ(4)ज(4)ना(1)स्या(2)रा(2)जा(1) ॥ ७ ॥ आ(2)धी(2)यादस्मिन्वा(4)जीनी(1)वाशु(2)भाः । स्प(3)र्ध(1)न्तेधी(2)यस्सू(2)रेनवी(2)शाः । आ(2)पो(1)वृणा(2)नःपा(1)वातेका(2)वी(1)यान् । व्राजन्ना(4)प(1)शुवा(2)र्थानायाम(2)न्मा(1) ॥ ८ ॥,।। निध्रुविः काश्यपः पवमानः सोमः गायत्री।।,1076,658,6,14,॥दाशस्पत्यानिषट्॥,।। द्वयोः शम्मद्गायत्रीन्द्रवायू ।।
490,पवमानपाठः,सप्तम खण्डः,9,आ(2)धी(2)यादस्मिन्वा(4)जीनी(1)वाशु(2)भाः । स्प(3)र्ध(1)न्तेधी(2)यस्सू(2)रेनवी(2)शाः । आ(2)पो(1)वृणा(2)नःपा(1)वातेका(2)वी(1)यान् । व्राजन्ना(4)प(1)शुवा(2)र्थानायाम(2)न्मा(1) ॥ ८ ॥,।। असितः काश्यपो देवलो वा पवमानः सोमः गायत्री।।,1077,659,6,15,॥कश्यपस्यचशोभनम्॥,।। उशना गायत्री सोमः ।।
490,पवमानपाठः,सप्तम खण्डः,9,महत्तत्सो(2)मोमाहीषा(2)श्चा(1)कारा । आ(2)पां(2)यत्ग(2)र्भो(2)वृ(1)णीतादेवा(2)न् । आद(1)धादिन्द्रेपा(3)वा(1)मानाओ(2)जाः(1) । आज(1)नायत्सू(2)र्येज्यो(2)तीरि(2)न्दूः(1) ॥ ९ ॥,।। असितः काश्यपो देवलो वा पवमानः सोमः गायत्री।।,1078,660,6,16,॥आत्रम्॥,।। अङ्कतिर्गायत्री सोमः ।।
490,पवमानपाठः,सप्तम खण्डः,9,अपा(2)मीवेदूर्मायास्त(2)क्तूरा(1)णः । प्रा(3)मा(1)नीषा(1)ई(1)रातेसोमामा(2)च्छा(1) । नमस्य(2)न्तीरू(4)पाचायन्ती सञ्चा(1) । आचा(1)विशन्त्यू ठ(1) शाती(2)रूश(2)न्त(1)म् ॥ १० ॥,।। असितः काश्यपो देवलो वा पवमानः सोमः गायत्री।।,1079,661,6,17,॥अपांसाम॥,।। अङ्कतिर्गायत्री सोमः ।।
491,पवमानपाठः,सप्तम खण्डः,10,आया(2)पा(1)वापावस्वैनावा(2)सू(3)नी । मां(2)श्चत्वाइन्दोसा(4)रा(1)साप्राध(1)न्वा । ब्रध्न(1)श्चिद्यस्यावा(2)तोनाजूतिं(2) । पुरू(2)मेधा(1)श्चित्ताका(1)वेना(2)रन्धात् ॥ ११ ॥,।। असितः काश्यपो देवलो वा पवमानः सोमः गायत्री।।,1080,662,6,18,॥श्नौष्टाणित्रीणि॥,।। द्वयोः कृष्णो गायत्री सोमः ।।
491,पवमानपाठः,सप्तम खण्डः,10,आया(2)पा(1)वापावस्वैनावा(2)सू(3)नी । मां(2)श्चत्वाइन्दोसा(4)रा(1)साप्राध(1)न्वा । ब्रध्न(1)श्चिद्यस्यावा(2)तोनाजूतिं(2) । पुरू(2)मेधा(1)श्चित्ताका(1)वेना(2)रन्धात् ॥ ११ ॥,।। असितः काश्यपो देवलो वा पवमानः सोमः गायत्री।।,1081,662,6,19,॥श्नौष्टाणित्रीणि॥,।। द्वयोः कृष्णो गायत्री सोमः ।।
491,पवमानपाठः,सप्तम खण्डः,10,आया(2)पा(1)वापावस्वैनावा(2)सू(3)नी । मां(2)श्चत्वाइन्दोसा(4)रा(1)साप्राध(1)न्वा । ब्रध्न(1)श्चिद्यस्यावा(2)तोनाजूतिं(2) । पुरू(2)मेधा(1)श्चित्ताका(1)वेना(2)रन्धात् ॥ ११ ॥,।। असितः काश्यपो देवलो वा पवमानः सोमः गायत्री।।,1082,662,6,20,॥श्नौष्टाणित्रीणि॥,।। द्वयोः कृष्णो गायत्री सोमः ।।
492,पवमानपाठः,सप्तम खण्डः,1,आ(2)स(1)र्जीवक्वारय्थेया(2)थाजौ(2) । धीया(4)मानो(1)क्ताप्राथामा(4)मा(1)नीषा । दशस्वासा(1)रोआधीसा(1)नो अव्ये । मृज(2)न्ती(2)वहिंसा(4)द(1)नेष्व(2)च्छा(1) ॥ १२ ॥,।। अमहीयुराङ्गिरसः पवमानः सोमः गायत्री।। ।। बृहन्मतिराङ्गिरसः पवमानः सोमः गायत्री।।,1083,663,6,21,॥वासिष्ठम्॥,।। द्वयोः कृष्णो गायत्री सोमः ।।
493,पवमानपाठः,अष्टम खण्डः,3,पूरो(2)जी(1)तीवोअ(2)न्धासः ।  सूता(2)या(1)मादयित्ना(2)वे ।  आपश्वा(2)नंश्नथिष्टना ।  साखा(1)योदीर्घाजि ठ(1) ह्व्यम् ॥ १ ॥,।। जमदग्निर्भार्गवः पवमानः सोमः गायत्री।। ।। प्रभूवसुराङ्गिरसः पवमानः सोमः गायत्री।।,1084,664,6,1,॥नकूलस्यवामदेवस्यप्रेंखौद्वौ॥,।। द्वयोः कृष्णो गायत्री सोमः ।।
493,पवमानपाठः,अष्टम खण्डः,3,पूरो(2)जी(1)तीवोअ(2)न्धासः ।  सूता(2)या(1)मादयित्ना(2)वे ।  आपश्वा(2)नंश्नथिष्टना ।  साखा(1)योदीर्घाजि ठ(1) ह्व्यम् ॥ १ ॥,।। जमदग्निर्भार्गवः पवमानः सोमः गायत्री।। ।। प्रभूवसुराङ्गिरसः पवमानः सोमः गायत्री।।,1085,664,6,2,॥नकूलस्यवामदेवस्यप्रेंखौद्वौ॥,।। द्वयोः कृष्णो गायत्री सोमः ।।
493,पवमानपाठः,अष्टम खण्डः,3,,।। जमदग्निर्भार्गवः पवमानः सोमः गायत्री।। ।। प्रभूवसुराङ्गिरसः पवमानः सोमः गायत्री।।,1086,665,6,3,॥महाकार्क्तवेशञ्च॥,।। द्वयोः कृष्णो गायत्री सोमः ।।
494,पवमानपाठः,अष्टम खण्डः,5,,।। मेध्यातिथिः काण्वः पवमानः सोमः गायत्री।।,1087,666,6,4,॥और्ध्वसद्मनञ॥,।। त्रयाणां सोमो गायत्री सोमः ।।
494,पवमानपाठः,अष्टम खण्डः,5,,।। मेध्यातिथिः काण्वः पवमानः सोमः गायत्री।।,1088,667,6,5,॥श्यावाश्वञ्च॥,।। त्रयाणां सोमो गायत्री सोमः ।।
494,पवमानपाठः,अष्टम खण्डः,5,,।। मेध्यातिथिः काण्वः पवमानः सोमः गायत्री।।,1089,668,6,6,॥आन्धीगवञ्च॥,।। त्रयाणां सोमो गायत्री सोमः ।।
495,पवमानपाठः,अष्टम खण्डः,6,आयंपूषा(2)रायि(2)र्भागाः(2) ।  सोमाः(1)पूनानोअ(1)र्ष(1)ति । पाति(1)र्वि(4)श्वा(1)स्याभू(2)म(1)नः । व्यख्यद्रोद(1)सीऊभे ॥ २ ॥,।। निध्रुविः काश्यपः पवमानः सोमः गायत्री।।,1090,669,6,7,॥क्रौञ्चानित्रीणि॥,।। वृषाहरिर्गायत्री सूर्यः ।।
495,पवमानपाठः,अष्टम खण्डः,6,आयंपूषा(2)रायि(2)र्भागाः(2) ।  सोमाः(1)पूनानोअ(1)र्ष(1)ति । पाति(1)र्वि(4)श्वा(1)स्याभू(2)म(1)नः । व्यख्यद्रोद(1)सीऊभे ॥ २ ॥,।। निध्रुविः काश्यपः पवमानः सोमः गायत्री।।,1091,669,6,8,॥क्रौञ्चानित्रीणि॥,।। वृषाहरिर्गायत्री सूर्यः ।।
495,पवमानपाठः,अष्टम खण्डः,6,आयंपूषा(2)रायि(2)र्भागाः(2) ।  सोमाः(1)पूनानोअ(1)र्ष(1)ति । पाति(1)र्वि(4)श्वा(1)स्याभू(2)म(1)नः । व्यख्यद्रोद(1)सीऊभे ॥ २ ॥,।। निध्रुविः काश्यपः पवमानः सोमः गायत्री।।,1092,669,6,9,॥क्रौञ्चानित्रीणि॥,।। वृषाहरिर्गायत्री सूर्यः ।।
496,पवमानपाठः,अष्टम खण्डः,7,आह(1)रीयातायाधृ(2)ष्णावे । धा(2)नु(1)ष्टन्वन्तीपौं ठ(1) स्यम् । शु(2)क्रावीय्यन्त्या(2)सू(2)रायानिर्णीजे । वी(1)पा(2)मग्रे(2)माहीयू(2)वाः(1) ॥ ३ ॥,।। निध्रुविः काश्यपः पवमानः सोमः गायत्री।।,1093,670,6,10,॥गृत्समदस्यसूत्राणि चत्वारि॥,।। त्रयाणां वृशोगायत्री सोमः ।।
496,पवमानपाठः,अष्टम खण्डः,7,आह(1)रीयातायाधृ(2)ष्णावे । धा(2)नु(1)ष्टन्वन्तीपौं ठ(1) स्यम् । शु(2)क्रावीय्यन्त्या(2)सू(2)रायानिर्णीजे । वी(1)पा(2)मग्रे(2)माहीयू(2)वाः(1) ॥ ३ ॥,।। निध्रुविः काश्यपः पवमानः सोमः गायत्री।।,1094,670,6,11,॥गृत्समदस्यसूत्राणि चत्वारि॥,।। त्रयाणां वृशोगायत्री सोमः ।।
496,पवमानपाठः,अष्टम खण्डः,7,आह(1)रीयातायाधृ(2)ष्णावे । धा(2)नु(1)ष्टन्वन्तीपौं ठ(1) स्यम् । शु(2)क्रावीय्यन्त्या(2)सू(2)रायानिर्णीजे । वी(1)पा(2)मग्रे(2)माहीयू(2)वाः(1) ॥ ३ ॥,।। निध्रुविः काश्यपः पवमानः सोमः गायत्री।।,1095,670,6,12,॥गृत्समदस्यसूत्राणि चत्वारि॥,।। त्रयाणां वृशोगायत्री सोमः ।।
496,पवमानपाठः,अष्टम खण्डः,7,आह(1)रीयातायाधृ(2)ष्णावे । धा(2)नु(1)ष्टन्वन्तीपौं ठ(1) स्यम् । शु(2)क्रावीय्यन्त्या(2)सू(2)रायानिर्णीजे । वी(1)पा(2)मग्रे(2)माहीयू(2)वाः(1) ॥ ३ ॥,।। निध्रुविः काश्यपः पवमानः सोमः गायत्री।।,1096,670,6,13,॥गृत्समदस्यसूत्राणि चत्वारि॥,।। त्रयाणां वृशोगायत्री सोमः ।।
497,पवमानपाठः,अष्टम खण्डः,9,पा(2)रित्यं(4)हा(1)रीयातंहारीम् ।  बभ्रं(2)पु(1)नन्तीवा(2)रे(1)ण ।  यो(2)देवान्वि(2)श्वंइत्पारी(1)।  मा(2)दे(1)नासह(2)गच्छा(1)ति ॥ ४ ॥,।। अमहीयुराङ्गिरसः पवमानः सोमः गायत्री।।,1097,671,6,14,॥आकुपारम्॥,।। तरन्तो गायत्री सोमः ।।
497,पवमानपाठः,अष्टम खण्डः,9,सूतासोमा(2)धूमक्तामः ।  सोमाइ(2)न्द्रा(1)याम(2)न्दीनाः । पावी(2)त्रवन्तोअक्षरन् ।  देवा(2)न्ग(2)च्छन्तूवोमा(2)दाः(1) ॥ ५ ॥,।। अमहीयुराङ्गिरसः पवमानः सोमः गायत्री।।,1098,672,6,15,॥त्वाष्ट्रीसामनीद्वे॥,।। तरन्तो गायत्री सोमः ।।
497,पवमानपाठः,अष्टम खण्डः,9,सूतासोमा(2)धूमक्तामः ।  सोमाइ(2)न्द्रा(1)याम(2)न्दीनाः । पावी(2)त्रवन्तोअक्षरन् ।  देवा(2)न्ग(2)च्छन्तूवोमा(2)दाः(1) ॥ ५ ॥,।। अमहीयुराङ्गिरसः पवमानः सोमः गायत्री।।,1099,672,6,16,॥त्वाष्ट्रीसामनीद्वे॥,।। तरन्तो गायत्री सोमः ।।
498,पवमानपाठः,अष्टम खण्डः,10,,।। उचथ्य आङ्गिरसः पवमानः सोमः गायत्री।।,1100,673,6,17,॥सोमसामानिचत्वारि वासिष्ठानिवा मदाईनिधनानिवा त्वाष्ट्रीसामानी॥,।। त्रयाणां दृढच्युतिर्गायत्री सोमः ।।
498,पवमानपाठः,अष्टम खण्डः,10,,।। उचथ्य आङ्गिरसः पवमानः सोमः गायत्री।।,1101,673,6,18,॥सोमसामानिचत्वारि वासिष्ठानिवा मदाईनिधनानिवा त्वाष्ट्रीसामानी॥,।। त्रयाणां दृढच्युतिर्गायत्री सोमः ।।
498,पवमानपाठः,अष्टम खण्डः,10,,।। उचथ्य आङ्गिरसः पवमानः सोमः गायत्री।।,1102,673,6,19,॥सोमसामानिचत्वारि वासिष्ठानिवा मदाईनिधनानिवा त्वाष्ट्रीसामानी॥,।। त्रयाणां दृढच्युतिर्गायत्री सोमः ।।
