Sl No,Parva,Kandah <M>,Sama Name,Swara symbol
30677,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,च
30678,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,ता
30679,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,कि
30680,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,चा
30681,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,चा
30682,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,क
30683,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,फ
30684,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,श
30685,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,|
30686,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,ता
30687,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,च
30688,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,श
30689,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,ता
30690,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,ट
30691,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,खि
30692,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,चा
30693,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,क
30694,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,फ
30695,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,श
30696,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,|
30697,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,ता
30698,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,च
30699,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,ता
30700,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,का
30701,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,खि
30702,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,चा
30703,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,क
30704,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,फ
30705,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,|
30706,पवमानपाठः,Kandah 9,अञ्जतेव्यञ्जतेस्समञ्जतइति काक्षीवतानांसामानि त्रीणि शार्ङ्गाणिवा,ता
